reading_id,meter_id,timestamp,ambient_temp_c,energy_consumed
558,1,2026-06-24 05:00:00,26.46,58.67
559,1,2026-06-24 06:00:00,27.5,61.78
560,1,2026-06-24 07:00:00,28.71,63.71
561,1,2026-06-24 08:00:00,30.0,66.57
562,1,2026-06-24 09:00:00,31.29,82.04
563,1,2026-06-24 10:00:00,32.5,85.75
564,1,2026-06-24 11:00:00,33.54,86.36
565,1,2026-06-24 12:00:00,34.33,87.5
566,1,2026-06-24 13:00:00,34.83,87.98
567,1,2026-06-24 14:00:00,35.0,83.99
568,1,2026-06-24 15:00:00,34.83,84.42
569,1,2026-06-24 16:00:00,34.33,85.3
570,1,2026-06-24 17:00:00,33.54,84.11
571,1,2026-06-24 18:00:00,32.5,83.17
572,1,2026-06-24 19:00:00,31.29,79.28
573,1,2026-06-24 20:00:00,30.0,77.92
574,1,2026-06-24 21:00:00,28.71,75.73
575,1,2026-06-24 22:00:00,27.5,60.41
576,1,2026-06-24 23:00:00,26.46,59.96
577,1,2026-06-25 00:00:00,25.67,58.37
578,1,2026-06-25 01:00:00,25.17,57.74
579,1,2026-06-25 02:00:00,25.0,57.91
580,1,2026-06-25 03:00:00,25.17,58.87
581,1,2026-06-25 04:00:00,25.67,58.27
582,1,2026-06-25 05:00:00,26.46,59.34
583,1,2026-06-25 06:00:00,27.5,62.2
584,1,2026-06-25 07:00:00,28.71,63.64
585,1,2026-06-25 08:00:00,30.0,66.74
586,1,2026-06-25 09:00:00,31.29,82.26
587,1,2026-06-25 10:00:00,32.5,82.99
588,1,2026-06-25 11:00:00,33.54,87.4
589,1,2026-06-25 12:00:00,34.33,87.96
590,1,2026-06-25 13:00:00,34.83,87.37
591,1,2026-06-25 14:00:00,35.0,87.15
592,1,2026-06-25 15:00:00,34.83,86.48
593,1,2026-06-25 16:00:00,34.33,85.88
594,1,2026-06-25 17:00:00,33.54,83.01
595,1,2026-06-25 18:00:00,32.5,82.69
596,1,2026-06-25 19:00:00,31.29,80.62
597,1,2026-06-25 20:00:00,30.0,79.36
598,1,2026-06-25 21:00:00,28.71,75.66
599,1,2026-06-25 22:00:00,27.5,60.64
600,1,2026-06-25 23:00:00,26.46,59.22
601,1,2026-06-26 00:00:00,25.67,57.41
602,1,2026-06-26 01:00:00,25.17,58.52
603,1,2026-06-26 02:00:00,25.0,58.24
604,1,2026-06-26 03:00:00,25.17,57.32
605,1,2026-06-26 04:00:00,25.67,58.45
606,1,2026-06-26 05:00:00,26.46,60.05
607,1,2026-06-26 06:00:00,27.5,62.33
608,1,2026-06-26 07:00:00,28.71,64.38
609,1,2026-06-26 08:00:00,30.0,66.24
610,1,2026-06-26 09:00:00,31.29,82.06
611,1,2026-06-26 10:00:00,32.5,82.09
612,1,2026-06-26 11:00:00,33.54,83.99
613,1,2026-06-26 12:00:00,34.33,83.29
614,1,2026-06-26 13:00:00,34.83,89.73
615,1,2026-06-26 14:00:00,35.0,87.99
616,1,2026-06-26 15:00:00,34.83,85.28
617,1,2026-06-26 16:00:00,34.33,84.88
618,1,2026-06-26 17:00:00,33.54,87.0
619,1,2026-06-26 18:00:00,32.5,83.55
620,1,2026-06-26 19:00:00,31.29,81.17
621,1,2026-06-26 20:00:00,30.0,77.82
622,1,2026-06-26 21:00:00,28.71,75.17
623,1,2026-06-26 22:00:00,27.5,62.04
624,1,2026-06-26 23:00:00,26.46,59.45
625,1,2026-06-27 00:00:00,25.67,57.59
626,1,2026-06-27 01:00:00,25.17,57.93
627,1,2026-06-27 02:00:00,25.0,57.2
628,1,2026-06-27 03:00:00,25.17,57.87
629,1,2026-06-27 04:00:00,25.67,58.85
630,1,2026-06-27 05:00:00,26.46,61.4
631,1,2026-06-27 06:00:00,27.5,61.85
632,1,2026-06-27 07:00:00,28.71,64.46
633,1,2026-06-27 08:00:00,30.0,66.64
634,1,2026-06-27 09:00:00,31.29,82.08
635,1,2026-06-27 10:00:00,32.5,85.07
636,1,2026-06-27 11:00:00,33.54,84.46
637,1,2026-06-27 12:00:00,34.33,85.2
638,1,2026-06-27 13:00:00,34.83,86.89
639,1,2026-06-27 14:00:00,35.0,88.14
640,1,2026-06-27 15:00:00,34.83,88.59
641,1,2026-06-27 16:00:00,34.33,84.56
642,1,2026-06-27 17:00:00,33.54,84.68
643,1,2026-06-27 18:00:00,32.5,80.8
644,1,2026-06-27 19:00:00,31.29,79.06
645,1,2026-06-27 20:00:00,30.0,78.56
646,1,2026-06-27 21:00:00,28.71,76.35
647,1,2026-06-27 22:00:00,27.5,60.7
648,1,2026-06-27 23:00:00,26.46,60.3
649,1,2026-06-28 00:00:00,25.67,57.66
650,1,2026-06-28 01:00:00,25.17,57.82
651,1,2026-06-28 02:00:00,25.0,57.81
652,1,2026-06-28 03:00:00,25.17,57.69
653,1,2026-06-28 04:00:00,25.67,59.36
654,1,2026-06-28 05:00:00,26.46,59.99
655,1,2026-06-28 06:00:00,27.5,62.53
656,1,2026-06-28 07:00:00,28.71,63.35
657,1,2026-06-28 08:00:00,30.0,66.12
658,1,2026-06-28 09:00:00,31.29,81.75
659,1,2026-06-28 10:00:00,32.5,84.29
660,1,2026-06-28 11:00:00,33.54,84.22
661,1,2026-06-28 12:00:00,34.33,85.62
662,1,2026-06-28 13:00:00,34.83,84.38
663,1,2026-06-28 14:00:00,35.0,86.57
664,1,2026-06-28 15:00:00,34.83,87.6
665,1,2026-06-28 16:00:00,34.33,85.7
666,1,2026-06-28 17:00:00,33.54,84.76
667,1,2026-06-28 18:00:00,32.5,83.75
668,1,2026-06-28 19:00:00,31.29,80.76
669,1,2026-06-28 20:00:00,30.0,77.85
670,1,2026-06-28 21:00:00,28.71,75.77
671,1,2026-06-28 22:00:00,27.5,61.23
672,1,2026-06-28 23:00:00,26.46,60.65
673,1,2026-06-29 00:00:00,25.67,59.21
674,1,2026-06-29 01:00:00,25.17,57.15
675,1,2026-06-29 02:00:00,25.0,57.76
676,1,2026-06-29 03:00:00,25.17,57.2
677,1,2026-06-29 04:00:00,25.67,59.06
678,1,2026-06-29 05:00:00,26.46,61.29
679,1,2026-06-29 06:00:00,27.5,61.88
680,1,2026-06-29 07:00:00,28.71,63.33
681,1,2026-06-29 08:00:00,30.0,65.82
682,1,2026-06-29 09:00:00,31.29,82.69
683,1,2026-06-29 10:00:00,32.5,81.65
684,1,2026-06-29 11:00:00,33.54,87.25
685,1,2026-06-29 12:00:00,34.33,86.24
686,1,2026-06-29 13:00:00,34.83,86.25
687,1,2026-06-29 14:00:00,35.0,86.99
688,1,2026-06-29 15:00:00,34.83,85.97
689,1,2026-06-29 16:00:00,34.33,87.41
690,1,2026-06-29 17:00:00,33.54,83.25
691,1,2026-06-29 18:00:00,32.5,81.67
692,1,2026-06-29 19:00:00,31.29,80.66
693,1,2026-06-29 20:00:00,30.0,77.82
694,1,2026-06-29 21:00:00,28.71,75.72
695,1,2026-06-29 22:00:00,27.5,61.68
696,1,2026-06-29 23:00:00,26.46,59.47
697,1,2026-06-30 00:00:00,25.67,59.51
698,1,2026-06-30 01:00:00,25.17,57.28
699,1,2026-06-30 02:00:00,25.0,56.78
700,1,2026-06-30 03:00:00,25.17,57.41
701,1,2026-06-30 04:00:00,25.67,60.18
702,1,2026-06-30 05:00:00,26.46,60.33
703,1,2026-06-30 06:00:00,27.5,62.6
704,1,2026-06-30 07:00:00,28.71,63.78
705,1,2026-06-30 08:00:00,30.0,65.36
706,1,2026-06-30 09:00:00,31.29,80.13
707,1,2026-06-30 10:00:00,32.5,86.19
708,1,2026-06-30 11:00:00,33.54,86.11
709,1,2026-06-30 12:00:00,34.33,87.41
710,1,2026-06-30 13:00:00,34.83,87.6
711,1,2026-06-30 14:00:00,35.0,83.31
712,1,2026-06-30 15:00:00,34.83,82.97
713,1,2026-06-30 16:00:00,34.33,83.81
714,1,2026-06-30 17:00:00,33.54,83.74
715,1,2026-06-30 18:00:00,32.5,81.8
716,1,2026-06-30 19:00:00,31.29,81.64
717,1,2026-06-30 20:00:00,30.0,78.59
718,1,2026-06-30 21:00:00,28.71,76.08
719,1,2026-06-30 22:00:00,27.5,61.08
720,1,2026-06-30 23:00:00,26.46,60.66
721,2,2026-06-01 00:00:00,25.67,52.11
722,2,2026-06-01 01:00:00,25.17,50.64
723,2,2026-06-01 02:00:00,25.0,51.11
724,2,2026-06-01 03:00:00,25.17,51.63
725,2,2026-06-01 04:00:00,25.67,52.8
726,2,2026-06-01 05:00:00,26.46,54.05
727,2,2026-06-01 06:00:00,27.5,55.21
728,2,2026-06-01 07:00:00,28.71,56.33
729,2,2026-06-01 08:00:00,30.0,59.85
730,2,2026-06-01 09:00:00,31.29,74.37
731,2,2026-06-01 10:00:00,32.5,75.62
732,2,2026-06-01 11:00:00,33.54,77.48
733,2,2026-06-01 12:00:00,34.33,77.09
734,2,2026-06-01 13:00:00,34.83,78.49
735,2,2026-06-01 14:00:00,35.0,77.81
736,2,2026-06-01 15:00:00,34.83,79.16
737,2,2026-06-01 16:00:00,34.33,78.66
738,2,2026-06-01 17:00:00,33.54,75.02
739,2,2026-06-01 18:00:00,32.5,74.02
740,2,2026-06-01 19:00:00,31.29,72.08
741,2,2026-06-01 20:00:00,30.0,71.93
742,2,2026-06-01 21:00:00,28.71,68.54
743,2,2026-06-01 22:00:00,27.5,55.65
744,2,2026-06-01 23:00:00,26.46,53.07
745,2,2026-06-02 00:00:00,25.67,52.03
746,2,2026-06-02 01:00:00,25.17,51.3
747,2,2026-06-02 02:00:00,25.0,50.18
748,2,2026-06-02 03:00:00,25.17,51.92
749,2,2026-06-02 04:00:00,25.67,52.84
750,2,2026-06-02 05:00:00,26.46,52.66
751,2,2026-06-02 06:00:00,27.5,55.31
752,2,2026-06-02 07:00:00,28.71,56.36
753,2,2026-06-02 08:00:00,30.0,59.98
754,2,2026-06-02 09:00:00,31.29,72.91
755,2,2026-06-02 10:00:00,32.5,76.6
756,2,2026-06-02 11:00:00,33.54,78.63
757,2,2026-06-02 12:00:00,34.33,78.06
758,2,2026-06-02 13:00:00,34.83,78.03
759,2,2026-06-02 14:00:00,35.0,81.73
760,2,2026-06-02 15:00:00,34.83,77.67
761,2,2026-06-02 16:00:00,34.33,79.3
762,2,2026-06-02 17:00:00,33.54,75.55
763,2,2026-06-02 18:00:00,32.5,74.78
764,2,2026-06-02 19:00:00,31.29,72.72
765,2,2026-06-02 20:00:00,30.0,71.03
766,2,2026-06-02 21:00:00,28.71,67.55
767,2,2026-06-02 22:00:00,27.5,55.5
768,2,2026-06-02 23:00:00,26.46,53.68
769,2,2026-06-03 00:00:00,25.67,52.37
770,2,2026-06-03 01:00:00,25.17,51.53
771,2,2026-06-03 02:00:00,25.0,51.25
772,2,2026-06-03 03:00:00,25.17,50.56
773,2,2026-06-03 04:00:00,25.67,53.1
774,2,2026-06-03 05:00:00,26.46,55.13
775,2,2026-06-03 06:00:00,27.5,56.3
776,2,2026-06-03 07:00:00,28.71,57.99
777,2,2026-06-03 08:00:00,30.0,59.87
778,2,2026-06-03 09:00:00,31.29,75.02
779,2,2026-06-03 10:00:00,32.5,76.18
780,2,2026-06-03 11:00:00,33.54,75.58
781,2,2026-06-03 12:00:00,34.33,78.54
782,2,2026-06-03 13:00:00,34.83,78.48
783,2,2026-06-03 14:00:00,35.0,80.25
784,2,2026-06-03 15:00:00,34.83,76.54
785,2,2026-06-03 16:00:00,34.33,77.16
786,2,2026-06-03 17:00:00,33.54,76.74
787,2,2026-06-03 18:00:00,32.5,76.58
788,2,2026-06-03 19:00:00,31.29,73.72
789,2,2026-06-03 20:00:00,30.0,70.87
790,2,2026-06-03 21:00:00,28.71,66.71
791,2,2026-06-03 22:00:00,27.5,53.51
792,2,2026-06-03 23:00:00,26.46,53.84
793,2,2026-06-04 00:00:00,25.67,52.14
794,2,2026-06-04 01:00:00,25.17,51.23
795,2,2026-06-04 02:00:00,25.0,51.25
796,2,2026-06-04 03:00:00,25.17,51.91
797,2,2026-06-04 04:00:00,25.67,52.43
798,2,2026-06-04 05:00:00,26.46,52.55
799,2,2026-06-04 06:00:00,27.5,55.67
800,2,2026-06-04 07:00:00,28.71,57.28
801,2,2026-06-04 08:00:00,30.0,58.38
802,2,2026-06-04 09:00:00,31.29,73.0
803,2,2026-06-04 10:00:00,32.5,75.62
804,2,2026-06-04 11:00:00,33.54,82.21
805,2,2026-06-04 12:00:00,34.33,79.5
806,2,2026-06-04 13:00:00,34.83,78.19
807,2,2026-06-04 14:00:00,35.0,77.58
808,2,2026-06-04 15:00:00,34.83,79.92
809,2,2026-06-04 16:00:00,34.33,80.11
810,2,2026-06-04 17:00:00,33.54,75.33
811,2,2026-06-04 18:00:00,32.5,75.28
812,2,2026-06-04 19:00:00,31.29,73.9
813,2,2026-06-04 20:00:00,30.0,71.96
814,2,2026-06-04 21:00:00,28.71,67.89
815,2,2026-06-04 22:00:00,27.5,55.88
816,2,2026-06-04 23:00:00,26.46,53.65
817,2,2026-06-05 00:00:00,25.67,51.51
818,2,2026-06-05 01:00:00,25.17,50.89
819,2,2026-06-05 02:00:00,25.0,51.51
820,2,2026-06-05 03:00:00,25.17,51.19
821,2,2026-06-05 04:00:00,25.67,51.94
822,2,2026-06-05 05:00:00,26.46,54.13
823,2,2026-06-05 06:00:00,27.5,55.94
824,2,2026-06-05 07:00:00,28.71,57.0
825,2,2026-06-05 08:00:00,30.0,59.44
826,2,2026-06-05 09:00:00,31.29,72.76
827,2,2026-06-05 10:00:00,32.5,76.52
828,2,2026-06-05 11:00:00,33.54,78.32
829,2,2026-06-05 12:00:00,34.33,79.6
830,2,2026-06-05 13:00:00,34.83,78.97
831,2,2026-06-05 14:00:00,35.0,79.74
832,2,2026-06-05 15:00:00,34.83,79.66
833,2,2026-06-05 16:00:00,34.33,77.72
834,2,2026-06-05 17:00:00,33.54,77.04
835,2,2026-06-05 18:00:00,32.5,73.78
836,2,2026-06-05 19:00:00,31.29,74.53
837,2,2026-06-05 20:00:00,30.0,70.2
838,2,2026-06-05 21:00:00,28.71,68.75
839,2,2026-06-05 22:00:00,27.5,54.2
840,2,2026-06-05 23:00:00,26.46,54.58
841,2,2026-06-06 00:00:00,25.67,53.19
842,2,2026-06-06 01:00:00,25.17,50.97
843,2,2026-06-06 02:00:00,25.0,51.14
844,2,2026-06-06 03:00:00,25.17,52.04
845,2,2026-06-06 04:00:00,25.67,53.34
846,2,2026-06-06 05:00:00,26.46,53.62
847,2,2026-06-06 06:00:00,27.5,55.61
848,2,2026-06-06 07:00:00,28.71,55.97
849,2,2026-06-06 08:00:00,30.0,60.17
850,2,2026-06-06 09:00:00,31.29,73.02
851,2,2026-06-06 10:00:00,32.5,76.56
852,2,2026-06-06 11:00:00,33.54,78.04
853,2,2026-06-06 12:00:00,34.33,76.63
854,2,2026-06-06 13:00:00,34.83,79.94
855,2,2026-06-06 14:00:00,35.0,79.51
856,2,2026-06-06 15:00:00,34.83,81.31
857,2,2026-06-06 16:00:00,34.33,77.95
858,2,2026-06-06 17:00:00,33.54,78.59
859,2,2026-06-06 18:00:00,32.5,74.56
860,2,2026-06-06 19:00:00,31.29,73.45
861,2,2026-06-06 20:00:00,30.0,69.87
862,2,2026-06-06 21:00:00,28.71,68.41
863,2,2026-06-06 22:00:00,27.5,54.91
864,2,2026-06-06 23:00:00,26.46,53.47
865,2,2026-06-07 00:00:00,25.67,52.52
866,2,2026-06-07 01:00:00,25.17,51.15
867,2,2026-06-07 02:00:00,25.0,51.98
868,2,2026-06-07 03:00:00,25.17,51.06
869,2,2026-06-07 04:00:00,25.67,51.89
870,2,2026-06-07 05:00:00,26.46,54.94
871,2,2026-06-07 06:00:00,27.5,55.96
872,2,2026-06-07 07:00:00,28.71,58.22
873,2,2026-06-07 08:00:00,30.0,60.45
874,2,2026-06-07 09:00:00,31.29,73.94
875,2,2026-06-07 10:00:00,32.5,75.91
876,2,2026-06-07 11:00:00,33.54,75.35
877,2,2026-06-07 12:00:00,34.33,79.53
878,2,2026-06-07 13:00:00,34.83,80.24
879,2,2026-06-07 14:00:00,35.0,79.4
880,2,2026-06-07 15:00:00,34.83,79.9
881,2,2026-06-07 16:00:00,34.33,79.07
882,2,2026-06-07 17:00:00,33.54,76.34
883,2,2026-06-07 18:00:00,32.5,75.44
884,2,2026-06-07 19:00:00,31.29,74.04
885,2,2026-06-07 20:00:00,30.0,70.57
886,2,2026-06-07 21:00:00,28.71,67.38
887,2,2026-06-07 22:00:00,27.5,54.47
888,2,2026-06-07 23:00:00,26.46,54.48
889,2,2026-06-08 00:00:00,25.67,51.63
890,2,2026-06-08 01:00:00,25.17,51.67
891,2,2026-06-08 02:00:00,25.0,51.46
892,2,2026-06-08 03:00:00,25.17,51.04
893,2,2026-06-08 04:00:00,25.67,53.98
894,2,2026-06-08 05:00:00,26.46,53.55
895,2,2026-06-08 06:00:00,27.5,56.42
896,2,2026-06-08 07:00:00,28.71,57.32
897,2,2026-06-08 08:00:00,30.0,59.08
898,2,2026-06-08 09:00:00,31.29,73.14
899,2,2026-06-08 10:00:00,32.5,74.36
900,2,2026-06-08 11:00:00,33.54,77.35
901,2,2026-06-08 12:00:00,34.33,78.29
902,2,2026-06-08 13:00:00,34.83,76.78
903,2,2026-06-08 14:00:00,35.0,82.03
904,2,2026-06-08 15:00:00,34.83,80.86
905,2,2026-06-08 16:00:00,34.33,78.44
906,2,2026-06-08 17:00:00,33.54,76.59
907,2,2026-06-08 18:00:00,32.5,74.69
908,2,2026-06-08 19:00:00,31.29,72.8
909,2,2026-06-08 20:00:00,30.0,71.29
910,2,2026-06-08 21:00:00,28.71,68.11
911,2,2026-06-08 22:00:00,27.5,55.25
912,2,2026-06-08 23:00:00,26.46,53.36
913,2,2026-06-09 00:00:00,25.67,52.74
914,2,2026-06-09 01:00:00,25.17,52.12
915,2,2026-06-09 02:00:00,25.0,51.44
916,2,2026-06-09 03:00:00,25.17,51.2
917,2,2026-06-09 04:00:00,25.67,51.9
918,2,2026-06-09 05:00:00,26.46,53.11
919,2,2026-06-09 06:00:00,27.5,55.63
920,2,2026-06-09 07:00:00,28.71,57.67
921,2,2026-06-09 08:00:00,30.0,60.66
922,2,2026-06-09 09:00:00,31.29,72.71
923,2,2026-06-09 10:00:00,32.5,76.72
924,2,2026-06-09 11:00:00,33.54,76.36
925,2,2026-06-09 12:00:00,34.33,78.16
926,2,2026-06-09 13:00:00,34.83,81.44
927,2,2026-06-09 14:00:00,35.0,77.53
928,2,2026-06-09 15:00:00,34.83,80.79
929,2,2026-06-09 16:00:00,34.33,76.28
930,2,2026-06-09 17:00:00,33.54,77.02
931,2,2026-06-09 18:00:00,32.5,76.06
932,2,2026-06-09 19:00:00,31.29,74.43
933,2,2026-06-09 20:00:00,30.0,70.75
934,2,2026-06-09 21:00:00,28.71,68.46
935,2,2026-06-09 22:00:00,27.5,55.09
936,2,2026-06-09 23:00:00,26.46,53.51
937,2,2026-06-10 00:00:00,25.67,52.01
938,2,2026-06-10 01:00:00,25.17,51.83
939,2,2026-06-10 02:00:00,25.0,50.88
940,2,2026-06-10 03:00:00,25.17,51.4
941,2,2026-06-10 04:00:00,25.67,52.31
942,2,2026-06-10 05:00:00,26.46,52.95
943,2,2026-06-10 06:00:00,27.5,55.96
944,2,2026-06-10 07:00:00,28.71,58.57
945,2,2026-06-10 08:00:00,30.0,60.45
946,2,2026-06-10 09:00:00,31.29,74.57
947,2,2026-06-10 10:00:00,32.5,74.14
948,2,2026-06-10 11:00:00,33.54,77.59
949,2,2026-06-10 12:00:00,34.33,77.33
950,2,2026-06-10 13:00:00,34.83,77.98
951,2,2026-06-10 14:00:00,35.0,77.37
952,2,2026-06-10 15:00:00,34.83,78.07
953,2,2026-06-10 16:00:00,34.33,79.32
954,2,2026-06-10 17:00:00,33.54,77.03
955,2,2026-06-10 18:00:00,32.5,75.58
956,2,2026-06-10 19:00:00,31.29,74.26
957,2,2026-06-10 20:00:00,30.0,71.18
958,2,2026-06-10 21:00:00,28.71,68.8
959,2,2026-06-10 22:00:00,27.5,54.68
960,2,2026-06-10 23:00:00,26.46,53.92
961,2,2026-06-11 00:00:00,25.67,52.38
962,2,2026-06-11 01:00:00,25.17,51.66
963,2,2026-06-11 02:00:00,25.0,51.22
964,2,2026-06-11 03:00:00,25.17,51.0
965,2,2026-06-11 04:00:00,25.67,52.29
966,2,2026-06-11 05:00:00,26.46,53.05
967,2,2026-06-11 06:00:00,27.5,56.55
968,2,2026-06-11 07:00:00,28.71,57.74
969,2,2026-06-11 08:00:00,30.0,59.7
970,2,2026-06-11 09:00:00,31.29,73.03
971,2,2026-06-11 10:00:00,32.5,78.75
972,2,2026-06-11 11:00:00,33.54,77.78
973,2,2026-06-11 12:00:00,34.33,79.09
974,2,2026-06-11 13:00:00,34.83,78.19
975,2,2026-06-11 14:00:00,35.0,79.04
976,2,2026-06-11 15:00:00,34.83,78.35
977,2,2026-06-11 16:00:00,34.33,79.06
978,2,2026-06-11 17:00:00,33.54,74.8
979,2,2026-06-11 18:00:00,32.5,76.64
980,2,2026-06-11 19:00:00,31.29,74.33
981,2,2026-06-11 20:00:00,30.0,70.83
982,2,2026-06-11 21:00:00,28.71,67.45
983,2,2026-06-11 22:00:00,27.5,54.84
984,2,2026-06-11 23:00:00,26.46,52.37
985,2,2026-06-12 00:00:00,25.67,52.57
986,2,2026-06-12 01:00:00,25.17,51.29
987,2,2026-06-12 02:00:00,25.0,50.74
988,2,2026-06-12 03:00:00,25.17,52.23
989,2,2026-06-12 04:00:00,25.67,52.77
990,2,2026-06-12 05:00:00,26.46,53.28
991,2,2026-06-12 06:00:00,27.5,55.79
992,2,2026-06-12 07:00:00,28.71,58.37
993,2,2026-06-12 08:00:00,30.0,58.88
994,2,2026-06-12 09:00:00,31.29,74.65
995,2,2026-06-12 10:00:00,32.5,77.92
996,2,2026-06-12 11:00:00,33.54,76.01
997,2,2026-06-12 12:00:00,34.33,76.92
998,2,2026-06-12 13:00:00,34.83,77.64
999,2,2026-06-12 14:00:00,35.0,77.58
1000,2,2026-06-12 15:00:00,34.83,79.66
1001,2,2026-06-12 16:00:00,34.33,76.04
1002,2,2026-06-12 17:00:00,33.54,78.41
1003,2,2026-06-12 18:00:00,32.5,76.31
1004,2,2026-06-12 19:00:00,31.29,72.76
1005,2,2026-06-12 20:00:00,30.0,70.62
1006,2,2026-06-12 21:00:00,28.71,68.72
1007,2,2026-06-12 22:00:00,27.5,55.89
1008,2,2026-06-12 23:00:00,26.46,53.43
1009,2,2026-06-13 00:00:00,25.67,52.96
1010,2,2026-06-13 01:00:00,25.17,52.24
1011,2,2026-06-13 02:00:00,25.0,50.88
1012,2,2026-06-13 03:00:00,25.17,52.19
1013,2,2026-06-13 04:00:00,25.67,52.09
1014,2,2026-06-13 05:00:00,26.46,53.89
1015,2,2026-06-13 06:00:00,27.5,55.47
1016,2,2026-06-13 07:00:00,28.71,57.22
1017,2,2026-06-13 08:00:00,30.0,59.81
1018,2,2026-06-13 09:00:00,31.29,72.0
1019,2,2026-06-13 10:00:00,32.5,75.18
1020,2,2026-06-13 11:00:00,33.54,77.73
1021,2,2026-06-13 12:00:00,34.33,77.14
1022,2,2026-06-13 13:00:00,34.83,79.38
1023,2,2026-06-13 14:00:00,35.0,77.45
1024,2,2026-06-13 15:00:00,34.83,78.82
1025,2,2026-06-13 16:00:00,34.33,76.17
1026,2,2026-06-13 17:00:00,33.54,77.27
1027,2,2026-06-13 18:00:00,32.5,76.61
1028,2,2026-06-13 19:00:00,31.29,72.16
1029,2,2026-06-13 20:00:00,30.0,71.51
1030,2,2026-06-13 21:00:00,28.71,68.7
1031,2,2026-06-13 22:00:00,27.5,55.59
1032,2,2026-06-13 23:00:00,26.46,53.34
1033,2,2026-06-14 00:00:00,25.67,51.81
1034,2,2026-06-14 01:00:00,25.17,51.98
1035,2,2026-06-14 02:00:00,25.0,51.16
1036,2,2026-06-14 03:00:00,25.17,52.11
1037,2,2026-06-14 04:00:00,25.67,53.37
1038,2,2026-06-14 05:00:00,26.46,54.33
1039,2,2026-06-14 06:00:00,27.5,56.29
1040,2,2026-06-14 07:00:00,28.71,57.17
1041,2,2026-06-14 08:00:00,30.0,59.52
1042,2,2026-06-14 09:00:00,31.29,74.71
1043,2,2026-06-14 10:00:00,32.5,78.47
1044,2,2026-06-14 11:00:00,33.54,76.44
1045,2,2026-06-14 12:00:00,34.33,75.37
1046,2,2026-06-14 13:00:00,34.83,77.6
1047,2,2026-06-14 14:00:00,35.0,79.48
1048,2,2026-06-14 15:00:00,34.83,76.93
1049,2,2026-06-14 16:00:00,34.33,76.58
1050,2,2026-06-14 17:00:00,33.54,75.78
1051,2,2026-06-14 18:00:00,32.5,75.85
1052,2,2026-06-14 19:00:00,31.29,74.04
1053,2,2026-06-14 20:00:00,30.0,72.32
1054,2,2026-06-14 21:00:00,28.71,66.53
1055,2,2026-06-14 22:00:00,27.5,54.6
1056,2,2026-06-14 23:00:00,26.46,53.19
1057,2,2026-06-15 00:00:00,25.67,52.41
1058,2,2026-06-15 01:00:00,25.17,51.3
1059,2,2026-06-15 02:00:00,25.0,50.82
1060,2,2026-06-15 03:00:00,25.17,51.9
1061,2,2026-06-15 04:00:00,25.67,52.56
1062,2,2026-06-15 05:00:00,26.46,54.37
1063,2,2026-06-15 06:00:00,27.5,55.61
1064,2,2026-06-15 07:00:00,28.71,57.87
1065,2,2026-06-15 08:00:00,30.0,59.84
1066,2,2026-06-15 09:00:00,31.29,73.96
1067,2,2026-06-15 10:00:00,32.5,76.22
1068,2,2026-06-15 11:00:00,33.54,78.01
1069,2,2026-06-15 12:00:00,34.33,81.21
1070,2,2026-06-15 13:00:00,34.83,78.92
1071,2,2026-06-15 14:00:00,35.0,80.4
1072,2,2026-06-15 15:00:00,34.83,78.59
1073,2,2026-06-15 16:00:00,34.33,77.5
1074,2,2026-06-15 17:00:00,33.54,77.47
1075,2,2026-06-15 18:00:00,32.5,75.17
1076,2,2026-06-15 19:00:00,31.29,72.49
1077,2,2026-06-15 20:00:00,30.0,69.75
1078,2,2026-06-15 21:00:00,28.71,67.94
1079,2,2026-06-15 22:00:00,27.5,55.32
1080,2,2026-06-15 23:00:00,26.46,53.61
1081,2,2026-06-16 00:00:00,25.67,51.18
1082,2,2026-06-16 01:00:00,25.17,51.89
1083,2,2026-06-16 02:00:00,25.0,50.74
1084,2,2026-06-16 03:00:00,25.17,51.85
1085,2,2026-06-16 04:00:00,25.67,51.9
1086,2,2026-06-16 05:00:00,26.46,54.34
1087,2,2026-06-16 06:00:00,27.5,56.24
1088,2,2026-06-16 07:00:00,28.71,56.66
1089,2,2026-06-16 08:00:00,30.0,59.45
1090,2,2026-06-16 09:00:00,31.29,75.41
1091,2,2026-06-16 10:00:00,32.5,76.19
1092,2,2026-06-16 11:00:00,33.54,78.53
1093,2,2026-06-16 12:00:00,34.33,79.02
1094,2,2026-06-16 13:00:00,34.83,78.74
1095,2,2026-06-16 14:00:00,35.0,78.43
1096,2,2026-06-16 15:00:00,34.83,76.92
1097,2,2026-06-16 16:00:00,34.33,76.94
1098,2,2026-06-16 17:00:00,33.54,78.9
1099,2,2026-06-16 18:00:00,32.5,74.8
1100,2,2026-06-16 19:00:00,31.29,72.88
1101,2,2026-06-16 20:00:00,30.0,70.96
1102,2,2026-06-16 21:00:00,28.71,67.64
1103,2,2026-06-16 22:00:00,27.5,54.92
1104,2,2026-06-16 23:00:00,26.46,53.28
1105,2,2026-06-17 00:00:00,25.67,51.92
1106,2,2026-06-17 01:00:00,25.17,51.46
1107,2,2026-06-17 02:00:00,25.0,51.03
1108,2,2026-06-17 03:00:00,25.17,51.55
1109,2,2026-06-17 04:00:00,25.67,52.5
1110,2,2026-06-17 05:00:00,26.46,54.12
1111,2,2026-06-17 06:00:00,27.5,55.63
